Compound,Date,Negative,Neutral,Positive,Source account,Text,Tweets Ago
0.4215,Tue Aug 28 23:21:05 +0000 2018,0.865,0.0,0.135,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Nearly 2.3 million cases of chlamydia, gonorrhea and syphilis were diagnosed in the United States in 2017, accordin… https://t.co/maxaNUMjFK",204
0.0,Tue Aug 28 23:18:11 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Uber is pivoting to e-bikes and scooters for short rides as its business model changes https://t.co/dNd7pCDFJj https://t.co/15LLZcTKrf,205
0.0,Tue Aug 28 23:16:23 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Usually, politics and slime go hand-in-hand. ""Sliming"" a political opponent is well-worn tradition, after all.

But… https://t.co/G3Gwd9uP5W",206
0.3612,Tue Aug 28 23:13:53 +0000 2018,0.902,0.0,0.098,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @OutFrontCNN: ""This is a President that seems like he is lashing out at anyone and I think it's because the walls are closing in,"" says…",207
0.128,Tue Aug 28 23:11:03 +0000 2018,0.783,0.097,0.12,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Senate Majority Leader Mitch McConnell cut a deal with Democratic leaders in the upper chamber to clear a slate of… https://t.co/Zn2gj4cf3g,208
0.0,Tue Aug 28 23:07:20 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @OutFrontCNN: It's election day in Arizona, Florida, and Oklahoma. Follow for live updates. https://t.co/GxZ8IRdS3v https://t.co/J1Iz5Nt…",209
0.0,Tue Aug 28 23:01:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Mike Pence's plan to outlast Trump | By Michael D'Antonio and Peter Eisner via @CNNOpinion https://t.co/nFaFZcR7Hv https://t.co/2mRdKYTCX3,210
0.0,Tue Aug 28 23:01:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Researchers used a manned submersible to bring back the first images of a deep-sea coral reef off the coast of Sout… https://t.co/cb4QFVHJAR,211
0.6486,Tue Aug 28 22:52:07 +0000 2018,0.741,0.0,0.259,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Sofia Sanchez had two wishes for her 11th birthday. The first came true earlier this month when Drake surprised her… https://t.co/UPLxJCXx5r,212
0.0,Tue Aug 28 22:45:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",GoPro CEO Nick Woodman says the company hasn't been hit by President Trump's tariffs against China yet -- but they… https://t.co/XRwSYMsDU0,213
-0.8176,Tue Aug 28 22:43:21 +0000 2018,0.717,0.283,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A former police officer in the Dallas suburb of Balch Springs was found guilty of murder in the shooting of Jordan… https://t.co/L0TkbxwxUm,214
0.1027,Tue Aug 28 22:38:34 +0000 2018,0.827,0.079,0.094,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @CNNSitRoom: ""This President has to be willing to accept the will of the American people when it comes to an election, and stop threaten…",215
-0.4404,Tue Aug 28 22:35:13 +0000 2018,0.873,0.127,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The owner of a company that builds 3D-printed guns said he has begun selling blueprints of the weapons to elude a c… https://t.co/i8RlYoOzEA,216
-0.6486,Tue Aug 28 22:30:48 +0000 2018,0.763,0.185,0.052,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @CNNSitRoom: Democratic Senator Blumenthal says he’s talked to a number of Republican colleagues and thinks ”there would be holy hell to…,217
-0.7184,Tue Aug 28 22:30:00 +0000 2018,0.727,0.273,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Meet the Arab superhero fighting crime and smashing stereotypes. Emara doesn't wear spandex, skintight leather or m… https://t.co/T2BkzI0arL",218
-0.5994,Tue Aug 28 22:28:51 +0000 2018,0.83,0.17,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Veteran David Carrasco gave his own Vietnam War medallion to the late Sen. John McCain's wife, Cindy McCain, outsid… https://t.co/CwUpC3f6gA",219
-0.872,Tue Aug 28 22:25:07 +0000 2018,0.568,0.432,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Illinois authorities are investigating allegations of neglect after a fire in Chicago killed 10 children, officials… https://t.co/7cQ4IhdTOK",220
0.0,Tue Aug 28 23:31:05 +0000 2018,0.702,0.149,0.149,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Supreme Court nominee Brett Kavanaugh will be introduced by Republican Sen. Rob Portman of Ohio, former Secretary o… https://t.co/uOTbCpMwru",221
0.0,Tue Aug 28 23:27:07 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @OutFrontCNN: ""One of the lessons I've learned the most from him was the absolutely essential nature of American leadership around the w…",222
-0.5423,Tue Aug 28 23:21:13 +0000 2018,0.759,0.241,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Arizona polls to close on time after Election Day snafu https://t.co/1uWpz1e8qk https://t.co/X40iSR1yQI,223
0.4215,Tue Aug 28 23:21:05 +0000 2018,0.865,0.0,0.135,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Nearly 2.3 million cases of chlamydia, gonorrhea and syphilis were diagnosed in the United States in 2017, accordin… https://t.co/maxaNUMjFK",224
0.0,Tue Aug 28 23:18:11 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Uber is pivoting to e-bikes and scooters for short rides as its business model changes https://t.co/dNd7pCDFJj https://t.co/15LLZcTKrf,225
0.0,Tue Aug 28 23:16:23 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Usually, politics and slime go hand-in-hand. ""Sliming"" a political opponent is well-worn tradition, after all.

But… https://t.co/G3Gwd9uP5W",226
